ts	imei	mwra	c.android.youtube	c.android.chrome	c.android.gm	c.dogalize	c.katana	c.UCMobile.x86	c.updateassist	c.android.vending	c.UCMobile.intl	c.raider
2018-05-14 19:19:00	863033069630348388	1.00000	9.99849	10.42841	9.68750	15.19562	9.88218	52.76719	50.38393	92.30960	98.15626	73.47307
2018-05-14 19:20:00	359043379931766627	1.00000	12.19776	12.92624	10.51283	15.44106	8.32641	18.79207	56.11819	67.77184	66.16340	33.40392
2018-05-14 19:21:00	8630330696303481586	1.00000	10.70935	8.53205	9.54477	12.63293	11.70224	51.37344	65.88697	58.88352	62.09329	25.81536
2018-05-14 19:22:00	8630330696303481016	1.00000	11.08608	9.65020	11.18136	12.80551	11.15120	39.28013	31.25931	7.89084	78.89314	69.13018
2018-05-14 19:23:00	359043379931766478	1.00000	11.43818	9.49532	10.14622	13.85023	11.20740	37.89892	77.18169	36.72137	91.73702	1.58276
2018-05-14 19:24:00	863033069630348396	0.00000	15.80873	14.39412	17.69021	11.15474	15.22601	55.50724	50.35937	82.79168	67.00762	82.28365
2018-05-14 19:25:00	3590433799317661149	1.00000	14.89355	11.55325	12.21745	9.26730	16.97048	68.81197	55.17923	22.79952	97.31162	58.65569
2018-05-14 19:26:00	8630330696303482444	0.00000	13.17624	14.82081	13.82461	10.20918	9.03400	65.32141	64.06375	80.10999	26.44813	12.34513
2018-05-14 19:27:00	3590433799317661651	1.00000	16.07645	17.53040	16.00954	9.70663	17.30953	56.08308	52.49130	30.07232	6.80341	75.53040
2018-05-14 19:28:00	8630330696303481560	0.00000	14.08218	15.59426	11.92200	14.68151	11.88461	42.12332	44.66930	91.92490	19.31503	66.92622
2018-05-14 19:29:00	359043379931766965	0.00000	15.84669	13.45749	14.94790	17.16896	12.47679	53.35640	40.18468	21.68183	26.88910	84.05243
2018-05-14 19:30:00	3590433799317662162	1.00000	10.46414	10.00203	12.35054	12.02282	8.20519	36.25671	55.44902	92.79914	32.98540	69.15298
2018-05-14 19:31:00	863033069630348123	0.00000	10.78616	13.78483	11.65748	13.70006	11.20023	61.32265	62.16663	81.02949	14.29815	53.62072
2018-05-14 19:32:00	863033069630348537	1.00000	11.70950	10.87925	12.31556	11.55948	7.82009	39.88076	65.72567	90.90269	90.71965	99.28550
2018-05-14 19:33:00	3590433799317661693	0.00000	15.22572	17.17353	11.57524	8.43254	8.10575	55.84892	57.21666	52.56769	88.58224	82.21270
2018-05-14 19:34:00	359043379931766130	1.00000	11.54744	11.67058	10.29721	14.94851	8.78040	43.66680	42.79000	20.28545	32.88738	24.27836
2018-05-14 19:35:00	3590433799317661172	1.00000	6.92747	8.58268	9.30206	15.84408	11.81513	49.05052	52.26213	37.68386	50.47883	25.52723
2018-05-14 19:36:00	8630330696303481412	1.00000	10.86934	11.14758	11.61445	13.06343	10.05910	53.49237	48.35474	35.15958	71.62670	41.06198
2018-05-14 19:37:00	3590433799317662402	1.00000	8.97208	9.66431	10.51829	13.66985	9.41557	34.56085	37.14988	26.93057	91.90265	9.61342
2018-05-14 19:38:00	359043379931766536	1.00000	15.31445	7.62165	5.56982	17.36742	15.30662	6.99940	35.62653	33.12935	91.89068	34.98369
2018-05-14 19:39:00	863033069630348123	0.00000	13.47558	13.48312	13.10943	14.45668	13.78111	51.12315	79.83804	78.99469	10.96262	58.92529
2018-05-14 19:40:00	3590433799317661594	1.00000	10.80547	11.67759	11.68830	16.01481	19.68221	53.63038	54.74832	54.58328	71.60620	98.17211
2018-05-14 19:41:00	863033069630348610	0.00000	15.54845	13.83581	11.89278	11.67890	11.25211	48.03195	49.41512	69.37401	71.76708	5.27198
2018-05-14 19:42:00	359043379931766635	0.00000	18.06816	18.05134	17.97784	13.84331	11.55191	35.08209	57.00320	15.59202	9.94105	71.27239
2018-05-14 19:43:00	8630330696303481628	0.00000	9.11374	15.39258	12.95691	11.83261	8.09875	46.51198	72.17356	69.54198	30.26803	40.15717
2018-05-14 19:44:00	8630330696303481305	0.00000	14.21409	17.15938	14.39851	12.14468	15.66483	39.58913	47.82226	88.10089	94.78793	40.48221
2018-05-14 19:45:00	3590433799317662014	1.00000	13.83115	10.13883	9.07626	12.99846	13.98680	19.71933	54.95122	94.37648	1.82443	80.10500
2018-05-14 19:46:00	863033069630348503	0.00000	14.03682	11.82057	15.41815	11.19079	10.65231	49.41569	50.48940	27.15035	19.86352	81.56458
2018-05-14 19:47:00	359043379931766783	1.00000	10.28431	13.80118	10.39320	15.13732	11.49026	43.49030	53.08688	21.87532	69.40558	96.31440
2018-05-14 19:48:00	3590433799317661099	1.00000	16.09222	8.21080	11.34788	12.45335	14.86017	49.53741	40.90301	87.52099	44.79285	89.47515
2018-05-14 19:49:00	8630330696303481750	1.00000	14.26480	11.33799	15.81416	6.32458	12.01455	63.38319	78.17692	92.56117	87.82208	71.23648
2018-05-14 19:50:00	863033069630348610	1.00000	14.50364	10.07253	6.59620	11.09879	17.72297	49.79753	46.07649	6.38889	38.21211	63.27393
2018-05-14 19:51:00	8630330696303482436	1.00000	15.46440	9.13283	7.08641	13.40430	13.62771	38.77718	74.81513	3.55225	55.11711	25.98701
2018-05-14 19:52:00	8630330696303481305	1.00000	11.20775	13.94944	13.83518	8.00767	16.24044	46.21362	51.49984	54.53138	4.69545	53.49999
2018-05-14 19:53:00	8630330696303481966	0.00000	10.38609	12.47355	7.42716	8.97009	14.85089	24.42073	55.46038	6.18267	35.14438	64.51024
2018-05-14 19:54:00	3590433799317661594	0.00000	12.16210	13.37697	13.11661	13.24845	17.46162	76.75256	66.67226	66.99074	86.45804	39.85451
2018-05-14 19:55:00	863033069630348677	1.00000	11.07007	14.16285	12.55919	8.84150	12.24916	45.14958	51.33878	20.07712	36.50407	18.65747
2018-05-14 19:56:00	359043379931766023	1.00000	8.70786	10.34523	9.38377	17.38488	11.62343	40.52141	40.79889	19.23927	31.28382	43.49437
2018-05-14 19:57:00	8630330696303481826	0.00000	10.37028	15.24459	13.81590	13.70843	7.07967	58.07410	47.26915	57.61785	44.19985	50.88872
2018-05-14 19:58:00	8630330696303482022	1.00000	11.88219	9.56097	10.59563	10.73972	9.26793	51.07831	51.70191	24.20706	94.20668	38.32837
2018-05-14 19:59:00	8630330696303482089	1.00000	7.79889	10.84282	7.27512	17.52671	12.23990	20.18164	70.24461	75.63415	75.56731	69.48464
2018-05-14 20:00:00	3590433799317662428	0.00000	13.52632	13.68164	13.49772	16.90505	16.26993	40.66659	65.87424	61.73156	41.26351	40.48352
2018-05-14 20:01:00	3590433799317662352	1.00000	12.56104	9.82769	8.13314	9.99762	18.32102	35.90647	62.88065	67.97885	28.78861	44.35017
2018-05-14 20:02:00	359043379931766049	0.00000	13.67909	10.97593	16.09681	16.93609	14.33611	38.39275	85.57669	85.31667	27.71210	34.15277
2018-05-14 20:03:00	359043379931766965	1.00000	8.73703	7.74734	12.15850	14.48186	8.19945	39.63842	55.67130	16.11610	54.65580	39.63810
2018-05-14 20:04:00	3590433799317661685	0.00000	15.19979	14.55976	13.66764	15.57081	14.79957	59.49342	59.59404	2.70633	23.10361	61.85407
2018-05-14 20:05:00	8630330696303481750	1.00000	16.25812	11.10046	13.19402	12.82688	14.84975	59.20676	19.62508	81.81059	25.11991	68.07476
2018-05-14 20:06:00	3590433799317661479	1.00000	11.02969	12.71955	10.56979	10.39905	12.29353	58.14711	64.49691	20.22044	30.55532	79.86000
2018-05-14 20:07:00	3590433799317661172	0.00000	14.80401	17.56585	13.24476	8.04562	10.24702	42.10817	29.92674	34.82259	21.01456	41.98077
2018-05-14 20:08:00	3590433799317661529	0.00000	15.46686	17.16027	12.89897	10.95451	10.64241	58.80782	41.14682	83.72252	82.14849	10.05577
2018-05-14 20:09:00	3590433799317661883	0.00000	14.64779	15.98867	15.63936	12.35514	10.30086	57.79276	41.64690	50.08031	5.24528	42.59254
2018-05-14 20:10:00	359043379931766452	0.00000	10.97735	11.30484	9.74781	10.23667	18.13811	63.68364	45.23021	61.54184	25.52029	80.42520
2018-05-14 20:11:00	359043379931766460	1.00000	13.80841	10.54864	10.42496	10.17386	14.27416	37.41925	32.33024	11.35777	45.19068	51.88156
2018-05-14 20:12:00	3590433799317662170	1.00000	15.23569	15.54502	11.58987	8.87272	9.95892	39.34280	52.81237	99.59590	41.39213	25.23534
2018-05-14 20:13:00	8630330696303481115	1.00000	15.45851	9.83508	14.14257	8.56132	11.76209	54.87073	68.05167	75.73393	25.95103	90.98079
2018-05-14 20:14:00	8630330696303481321	1.00000	13.10976	13.30378	13.32722	14.48842	11.60030	40.76542	58.00590	76.47201	26.27179	37.04769
2018-05-14 20:15:00	3590433799317661263	0.00000	5.02571	8.37038	8.49649	17.19623	12.02335	47.91785	38.30695	49.14360	73.64869	92.47953
2018-05-14 20:16:00	3590433799317662048	1.00000	15.00380	10.60912	14.50704	7.97611	13.61977	45.02999	80.83127	18.59865	2.96759	94.53088
2018-05-14 20:17:00	359043379931766585	1.00000	15.40838	11.56630	9.37019	12.06952	14.00864	60.02195	30.09931	85.04328	47.73680	78.93515
2018-05-14 20:18:00	8630330696303481149	1.00000	14.53851	6.09120	8.96438	11.96385	13.84709	38.52650	48.38300	55.87944	65.82846	73.55525
2018-05-14 20:19:00	8630330696303481941	0.00000	17.10763	16.58000	14.17915	15.38441	12.78236	45.78710	56.40341	92.12868	33.11671	71.91547
2018-05-14 20:20:00	863033069630348958	1.00000	17.18961	10.93369	12.63951	12.35667	15.24789	44.29213	56.94122	36.14271	51.50428	16.52391
2018-05-14 20:21:00	8630330696303482402	1.00000	11.52381	7.65862	10.41794	12.51437	11.74012	35.67584	65.20730	91.07802	93.29206	77.31977
2018-05-14 20:22:00	359043379931766635	1.00000	7.32466	12.09281	10.97968	13.01235	4.41904	37.25064	53.74327	40.12253	79.40594	64.01249
2018-05-14 20:23:00	8630330696303481909	0.00000	13.63573	14.23651	12.66237	14.40778	17.43997	54.88381	45.06320	20.98491	79.25525	73.68033
2018-05-14 20:24:00	3590433799317661313	0.00000	12.85119	14.49656	14.65244	12.44774	15.89982	70.66631	74.86225	60.32004	34.97237	58.65059
2018-05-14 20:25:00	863033069630348685	1.00000	18.09855	9.98501	10.28248	12.54576	18.14629	25.42600	37.27346	16.69753	68.83227	15.66798
2018-05-14 20:26:00	8630330696303481008	1.00000	13.60016	7.92551	5.03125	13.11646	14.05477	57.63313	65.57703	43.55002	68.89162	84.49404
2018-05-14 20:27:00	8630330696303481388	0.00000	14.03324	14.10636	14.37709	9.51415	11.14134	54.52950	44.32017	10.47118	2.04376	36.23574
2018-05-14 20:28:00	8630330696303482246	1.00000	14.47136	7.92787	10.46569	10.70807	12.29484	63.74068	42.95305	32.07058	37.88490	40.16382
2018-05-14 20:29:00	8630330696303481784	1.00000	11.01195	12.96481	12.61335	15.74766	7.83410	44.87214	35.13005	71.27642	25.81171	49.97746
2018-05-14 20:30:00	8630330696303482154	1.00000	8.95207	9.42385	10.85800	14.23713	10.16761	65.16805	58.02825	69.83718	73.00737	86.62151
2018-05-14 20:31:00	3590433799317662287	0.00000	16.01157	8.62813	10.31310	12.46432	13.80579	52.69519	50.64531	66.41828	49.00854	19.45717
2018-05-14 20:32:00	359043379931766437	1.00000	8.66863	7.90027	11.14267	13.32498	9.24569	41.48434	60.96148	81.86375	49.15907	90.71438
2018-05-14 20:33:00	359043379931766684	1.00000	14.74238	11.22275	10.39538	15.22064	11.26759	71.10586	45.79023	82.38876	34.30603	94.01728
2018-05-14 20:34:00	8630330696303482170	1.00000	10.77680	9.00800	6.40640	9.53685	15.23461	64.35803	74.40707	32.51834	11.78668	85.68799
2018-05-14 20:35:00	359043379931766239	1.00000	15.30828	11.78246	13.14276	7.66284	16.37644	51.47212	43.75493	1.52933	85.94417	2.40033
2018-05-14 20:36:00	359043379931766874	1.00000	9.54508	12.45271	8.66977	13.29974	9.82996	56.60553	56.16044	87.31083	50.45298	70.78087
2018-05-14 20:37:00	3590433799317662220	0.00000	13.07323	12.05087	13.55943	16.81374	9.31658	68.39979	66.74625	69.27142	97.76977	57.03774
2018-05-14 20:38:00	359043379931766239	1.00000	17.46942	9.39780	9.61224	15.18894	14.65529	51.18020	64.26333	57.15318	28.49338	16.54955
2018-05-14 20:39:00	863033069630348214	1.00000	11.31895	10.34442	13.26287	14.48511	11.05281	34.59836	54.06077	61.86268	1.58656	86.05482
2018-05-14 20:40:00	3590433799317662147	0.00000	15.16841	10.30431	10.70096	10.31365	16.70317	54.49187	70.56327	13.40434	7.51382	16.47079
2018-05-14 20:41:00	863033069630348065	1.00000	14.55207	8.17099	9.89745	13.02533	13.97275	43.82860	43.42435	72.06382	73.52944	90.93123
2018-05-14 20:42:00	8630330696303481941	0.00000	9.15945	4.86707	9.85530	13.74323	12.22949	41.50516	68.18393	40.13520	82.70470	64.33458
2018-05-14 20:43:00	8630330696303481958	1.00000	13.86369	11.66760	12.65395	12.48439	9.18100	20.19999	61.55823	43.38329	14.86747	5.22993
2018-05-14 20:44:00	359043379931766239	1.00000	11.10541	14.10008	17.03914	6.09890	13.92884	53.12296	52.17173	49.23355	57.15929	48.18956
2018-05-14 20:45:00	359043379931766239	0.00000	13.53463	14.89565	14.07885	12.16194	10.61220	25.54494	58.10705	36.20306	84.18689	3.72379
2018-05-14 20:46:00	359043379931766247	0.00000	14.57296	14.25096	16.55597	13.43968	12.47599	68.36062	33.46178	95.91548	78.97669	74.98021
2018-05-14 20:47:00	3590433799317662048	1.00000	13.81367	10.39593	14.51158	10.71870	9.39016	42.83116	48.35534	29.66793	92.54206	40.89492
2018-05-14 20:48:00	8630330696303481073	1.00000	10.65416	8.65326	10.67023	14.54377	8.57122	49.67898	52.84054	95.49202	59.23244	60.14146
2018-05-14 20:49:00	359043379931766254	1.00000	14.92245	13.66254	10.95565	11.79052	14.42378	47.90669	37.10553	39.84635	88.11527	82.70772
2018-05-14 20:50:00	3590433799317661461	1.00000	11.33408	9.08255	11.44956	13.74289	9.85525	49.69850	71.52143	61.96748	9.31385	97.93668
2018-05-14 20:51:00	359043379931766304	1.00000	7.13692	7.94248	9.91844	17.47037	10.65414	55.02448	53.32441	52.89175	22.13875	43.61006
2018-05-14 20:52:00	3590433799317662006	1.00000	11.76941	11.08834	12.24653	15.13174	12.31624	56.80454	61.37114	95.63881	88.92585	49.71712
2018-05-14 20:53:00	8630330696303482154	0.00000	15.07558	12.39012	17.33557	14.05024	17.05955	53.87925	70.64659	38.97508	1.14303	15.18992
2018-05-14 20:54:00	359043379931766288	1.00000	12.78532	11.12502	9.99237	9.42358	14.38289	65.66334	45.17395	40.45353	3.58540	90.28050
2018-05-14 20:55:00	3590433799317662337	1.00000	10.50957	10.78057	10.11649	13.49966	10.93529	46.63605	51.81767	82.64310	94.63982	11.50254
2018-05-14 20:56:00	863033069630348826	0.00000	15.57739	17.49969	12.21896	13.60120	8.48282	48.61569	45.16258	65.62876	38.74147	92.91324
2018-05-14 20:57:00	8630330696303481875	1.00000	11.47611	9.82517	9.87274	15.38084	11.95124	33.66733	38.50562	72.40685	8.74406	60.34893
2018-05-14 20:58:00	359043379931766239	1.00000	11.02170	9.30479	13.13024	15.13455	8.90518	38.92273	38.48531	62.64233	80.39892	90.55852
2018-05-14 20:59:00	3590433799317661255	1.00000	9.07744	10.94220	9.18256	14.94148	12.38913	47.64808	38.02647	25.51077	72.78059	39.47823
2018-05-14 21:00:00	3590433799317662188	1.00000	14.62035	10.88637	12.25184	11.25313	15.02168	31.64124	53.46390	10.73446	21.05053	73.41329
2018-05-14 21:01:00	863033069630348933	1.00000	11.60607	11.38036	10.38940	13.90436	11.45672	64.61706	49.31405	77.22628	95.60706	31.96520
2018-05-14 21:02:00	863033069630348354	1.00000	16.95060	9.80936	12.08362	12.58811	13.64280	41.81662	38.72170	96.42191	18.53652	66.94042
2018-05-14 21:03:00	8630330696303481024	1.00000	9.26394	8.95348	10.71888	16.00757	8.79386	56.70942	50.35760	3.07943	22.62795	1.40681
2018-05-14 21:04:00	359043379931766130	1.00000	12.41201	13.91665	9.18648	10.04859	15.22832	71.63534	60.80350	17.05999	89.60908	62.91674
2018-05-14 21:05:00	3590433799317661883	0.00000	14.54468	10.47023	13.90479	18.56112	12.99856	42.40054	41.64063	85.18920	72.89833	32.54165
2018-05-14 21:06:00	3590433799317661941	0.00000	16.15626	15.87630	12.32495	9.55710	12.14138	36.52441	56.42514	45.17773	85.43372	22.27053
2018-05-14 21:07:00	863033069630348438	1.00000	10.77464	9.95333	10.70953	15.45205	11.84219	62.42951	55.49533	51.71980	54.75050	50.33800
2018-05-14 21:08:00	8630330696303481347	1.00000	11.28154	9.59929	11.68342	12.99912	10.97496	50.12337	61.53489	40.03264	93.91784	88.38165
2018-05-14 21:09:00	3590433799317662063	1.00000	7.93048	6.53642	12.40466	15.51730	8.19492	57.92899	73.44822	20.47573	25.30610	73.32385
2018-05-14 21:10:00	359043379931766718	1.00000	9.32944	12.35756	8.50372	16.99947	13.51700	71.01615	57.67111	24.11402	60.89984	27.40954
2018-05-14 21:11:00	8630330696303482014	1.00000	10.32822	10.05756	10.74745	15.04259	7.76862	33.43185	54.95351	69.52798	16.09770	72.37603
2018-05-14 21:12:00	863033069630348511	1.00000	15.93393	8.49083	12.07928	12.01221	14.73159	72.13653	57.08382	22.57488	78.27226	10.62945
2018-05-14 21:13:00	863033069630348925	1.00000	15.58266	10.26165	9.46150	11.79385	12.04357	56.04505	51.43859	56.64994	65.38164	5.26549
2018-05-14 21:14:00	359043379931766429	1.00000	13.51854	7.67775	11.11580	10.08401	10.90478	41.74041	41.12753	19.91644	73.00439	1.79781
2018-05-14 21:15:00	3590433799317662428	0.00000	17.41491	15.62282	15.49454	12.60479	11.05129	42.11307	49.90114	82.06885	1.52024	13.24170
2018-05-14 21:16:00	863033069630348032	0.00000	14.02672	18.03136	11.48916	9.74484	9.79186	50.16047	65.09109	36.67424	67.88247	92.76816
2018-05-14 21:17:00	863033069630348586	0.00000	16.48771	14.31607	16.29852	11.03708	13.72302	28.43203	59.69972	72.10882	97.23838	74.30332
2018-05-14 21:18:00	8630330696303481925	0.00000	15.09041	13.61118	13.49524	16.31092	12.63962	43.57728	37.67010	36.99474	15.41995	31.13174
2018-05-14 21:19:00	359043379931766809	1.00000	11.80304	13.46988	10.00752	17.14137	11.83100	60.68006	71.22156	94.36174	95.08893	4.23145
2018-05-14 21:20:00	3590433799317661636	1.00000	12.50899	8.31934	11.28650	12.96396	11.54572	26.54038	47.59344	83.35236	72.86092	41.03250
2018-05-14 21:21:00	8630330696303481925	1.00000	9.02162	11.46327	11.92370	14.21888	6.78957	59.69995	23.22291	94.13942	19.85568	70.75098
2018-05-14 21:22:00	359043379931766072	0.00000	16.15148	17.01379	15.52147	15.84383	9.92869	35.81509	52.18546	17.26406	80.32987	1.93516
2018-05-14 21:23:00	3590433799317661339	1.00000	17.67035	7.86066	10.88841	11.74660	12.34450	56.59035	55.34056	77.81727	40.86601	6.76685
2018-05-14 21:24:00	863033069630348511	1.00000	17.14567	12.14626	14.75392	9.17803	14.13236	42.78919	57.98718	49.59447	70.07990	14.77752
2018-05-14 21:25:00	3590433799317661917	1.00000	14.85644	11.97111	10.31043	10.40173	13.36834	19.32243	48.35482	67.67230	32.33611	28.85330
2018-05-14 21:26:00	3590433799317661057	1.00000	19.65161	9.06912	10.82576	14.76588	12.56215	37.34399	53.04563	98.43223	90.75816	60.02060
2018-05-14 21:27:00	359043379931766809	1.00000	13.51578	8.43294	9.18691	13.71287	15.15657	34.23886	63.19159	74.36591	56.28392	7.45303
2018-05-14 21:28:00	3590433799317661172	1.00000	12.32826	9.43651	10.89036	15.91484	12.75952	33.16323	54.83713	28.96366	47.77528	47.63480
2018-05-14 21:29:00	3590433799317661222	1.00000	12.71393	13.88977	13.38489	16.35041	16.24315	34.16779	84.79009	7.74558	75.18689	56.44785
2018-05-14 21:30:00	8630330696303482311	1.00000	15.70769	7.77590	12.86175	13.21504	10.62230	51.77858	51.00916	14.05371	95.58039	56.89394
2018-05-14 21:31:00	8630330696303481206	1.00000	8.65004	11.63613	14.98214	4.86445	12.66609	25.93645	48.82258	0.51940	8.44025	17.30409
2018-05-14 21:32:00	8630330696303482030	1.00000	13.09439	11.12329	7.17719	12.82021	13.48580	43.63154	58.72940	96.39886	34.17080	36.37805
2018-05-14 21:33:00	863033069630348677	0.00000	14.20275	14.91916	13.23107	8.95875	10.71820	72.88652	61.37526	8.12376	71.15065	27.97241
2018-05-14 21:34:00	8630330696303481487	0.00000	15.06166	17.27221	12.06775	15.54038	14.61414	52.99234	60.76432	30.90063	92.83191	50.12991
2018-05-14 21:35:00	3590433799317661024	1.00000	7.44212	12.65663	10.19110	16.33163	10.12787	64.45629	77.68384	66.03191	13.96841	85.36793
2018-05-14 21:36:00	3590433799317661941	1.00000	12.88460	9.32864	8.45977	13.52432	13.59553	52.77558	49.91526	28.44380	28.74418	90.34173
2018-05-14 21:37:00	8630330696303481669	0.00000	12.54268	11.80070	13.36650	14.05456	12.18648	88.83235	72.80416	15.41097	27.37090	35.00625
2018-05-14 21:38:00	3590433799317661792	1.00000	10.57955	12.47332	10.29965	15.41680	11.79544	56.99622	38.94100	74.40427	53.82083	9.81741
2018-05-14 21:39:00	3590433799317662394	1.00000	16.95791	8.20909	11.81406	10.69613	11.56286	63.13283	69.66974	15.74203	52.18776	34.41521
2018-05-14 21:40:00	863033069630348024	1.00000	12.22620	10.36870	11.27501	15.20759	12.23184	23.61344	27.05715	0.52381	13.04859	86.80336
2018-05-14 21:41:00	8630330696303482253	1.00000	14.90651	12.58221	9.05205	12.73347	15.07988	51.50067	51.75482	76.63802	93.72654	5.81280
2018-05-14 21:42:00	8630330696303482188	1.00000	8.71542	5.46866	12.24713	13.70861	10.31120	37.13321	79.76153	5.41991	63.13196	81.47068
2018-05-14 21:43:00	3590433799317662311	1.00000	13.81603	11.45000	9.61854	11.80346	11.88559	69.74252	49.78376	24.41077	12.64054	21.11070
2018-05-14 21:44:00	8630330696303482238	0.00000	14.11432	15.63311	12.83696	14.76865	14.93110	41.03955	67.03518	37.85675	39.91558	29.74200
2018-05-14 21:45:00	359043379931766833	1.00000	10.77525	9.77328	11.09583	6.89913	18.48729	48.75004	48.31429	24.79973	89.54249	96.57625
2018-05-14 21:46:00	863033069630348354	0.00000	13.11542	10.71717	10.50132	12.45754	12.49076	47.08750	57.38642	20.26299	65.97921	52.92499
2018-05-14 21:47:00	3590433799317661388	1.00000	13.06241	11.29778	9.57588	8.94040	17.59366	51.77468	72.21390	70.67289	25.49333	81.50294
2018-05-14 21:48:00	3590433799317662360	1.00000	5.01794	6.87832	8.24971	16.38647	10.59568	49.76435	63.94099	33.59623	74.81786	46.47906
2018-05-14 21:49:00	8630330696303482154	1.00000	17.31965	8.60519	11.45831	12.34987	12.48712	46.49754	47.83622	91.12543	56.38728	39.08854
2018-05-14 21:50:00	359043379931766189	0.00000	10.38797	11.36644	10.98891	14.39497	16.62262	48.78241	46.51707	91.03950	58.51694	29.28730
2018-05-14 21:51:00	3590433799317661701	1.00000	17.49909	9.39489	12.36982	10.31886	13.18868	32.91573	21.46117	19.89373	89.45386	59.33653
2018-05-14 21:52:00	8630330696303481560	1.00000	14.23491	12.33263	9.26873	12.11049	14.78254	48.03722	37.97962	18.95594	73.59978	64.93876
2018-05-14 21:53:00	863033069630348859	1.00000	7.18118	11.63026	7.81943	17.12814	12.06008	70.15923	58.87760	45.27773	70.41275	0.03691
2018-05-14 21:54:00	863033069630348826	0.00000	11.16765	11.99242	12.28039	15.18356	16.13907	29.52426	32.94369	11.75880	14.04181	78.30342
2018-05-14 21:55:00	863033069630348438	0.00000	16.27711	16.01987	16.28759	13.69316	11.94109	65.14106	50.26859	38.76590	82.66854	66.90648
2018-05-14 21:56:00	3590433799317661735	1.00000	12.02594	10.61316	11.92330	12.78291	11.86411	87.45412	73.41238	40.36059	2.07146	89.08442
2018-05-14 21:57:00	863033069630348495	1.00000	9.26971	8.62331	9.63244	15.51558	12.30083	31.44180	58.59282	23.52803	14.38462	83.01008
2018-05-14 21:58:00	359043379931766023	0.00000	15.04106	14.93582	16.15077	13.55611	15.01517	57.48560	53.52336	83.24748	74.29547	17.38509
2018-05-14 21:59:00	359043379931766130	0.00000	14.57579	13.70884	15.05998	12.49057	13.58716	46.12892	53.47135	74.52139	83.57448	73.34690
2018-05-14 22:00:00	3590433799317662014	0.00000	14.79414	14.15713	16.27697	14.36616	15.49264	40.77236	57.55514	41.56849	37.78261	58.20557
2018-05-14 22:01:00	3590433799317661354	1.00000	16.59864	9.56799	13.58726	11.33762	11.92971	50.85339	41.35137	22.73115	8.31698	81.99886
2018-05-14 22:02:00	8630330696303481354	1.00000	14.32572	12.88691	14.51967	9.30662	13.25260	57.51964	62.17716	82.24120	71.70047	79.11776
2018-05-14 22:03:00	3590433799317661164	1.00000	9.09726	9.42959	9.57860	15.36297	11.24196	49.28126	53.67742	50.65071	66.05238	98.88287
2018-05-14 22:04:00	359043379931766742	1.00000	16.02164	10.02516	11.95436	11.07951	17.38493	32.65458	65.20904	55.39539	79.27144	99.16677
2018-05-14 22:05:00	8630330696303481511	0.00000	14.92004	11.68602	16.60388	13.05730	10.15825	42.21008	45.06720	53.10815	93.83754	10.29845
2018-05-14 22:06:00	359043379931766999	1.00000	14.52330	10.06434	11.78961	8.86621	16.78931	39.35420	55.86827	90.79675	42.39565	43.75821
2018-05-14 22:07:00	863033069630348685	1.00000	18.83974	8.76539	7.43187	15.25483	15.90613	32.40647	66.10605	37.34739	50.96535	21.71815
2018-05-14 22:08:00	863033069630348610	1.00000	13.65924	11.81922	11.94568	9.49923	14.87100	39.28016	51.88590	53.47636	90.44846	72.31980
2018-05-14 22:09:00	8630330696303481065	0.00000	15.66354	13.81056	16.56935	15.48126	12.11018	51.29878	51.55561	0.50908	14.49359	80.78742
2018-05-14 22:10:00	8630330696303481347	1.00000	9.34520	9.51544	11.29422	15.61099	10.01328	65.33762	55.51972	63.40786	91.15442	94.27504
2018-05-14 22:11:00	8630330696303481776	0.00000	16.86483	7.73282	8.63409	12.30721	17.61067	59.29799	69.61518	1.05166	14.15728	55.33985
2018-05-14 22:12:00	863033069630348479	1.00000	13.68263	12.80220	13.61320	11.86749	9.35818	42.23173	56.18509	71.82887	57.82905	75.97133
2018-05-14 22:13:00	8630330696303481743	1.00000	6.82481	10.88309	11.34402	17.64787	10.96881	41.80812	44.44144	49.96508	26.35869	95.46005
2018-05-14 22:14:00	8630330696303481776	0.00000	12.74648	9.42867	11.38386	10.72221	13.57581	43.27568	33.20468	14.08370	83.10509	22.08257
2018-05-14 22:15:00	8630330696303482303	1.00000	10.71428	10.95875	12.57616	14.34322	10.26858	54.10835	69.77421	48.23729	23.51540	82.38793
2018-05-14 22:16:00	359043379931766676	1.00000	12.89383	13.09365	11.30953	13.36548	11.09636	38.43506	44.88497	36.03122	47.15542	71.48753
2018-05-14 22:17:00	863033069630348701	0.00000	7.88666	13.06130	10.80542	16.99460	20.96696	65.56414	58.45437	9.91578	81.61057	70.17003
2018-05-14 22:18:00	8630330696303482428	0.00000	13.71800	12.83599	17.03330	14.31172	12.29261	51.74391	65.81186	91.98711	68.28373	22.27064
2018-05-14 22:19:00	3590433799317662287	1.00000	13.94783	7.42896	10.44320	13.33585	14.11212	58.41711	66.09034	36.05966	52.84281	79.95159
2018-05-14 22:20:00	359043379931766650	0.00000	15.89655	14.38585	12.99949	13.25726	11.82490	50.81414	43.21828	35.18538	14.67295	8.11244
2018-05-14 22:21:00	3590433799317661446	0.00000	15.59891	14.93823	14.36397	13.59966	15.29305	38.47037	36.01610	70.67801	20.00790	81.88148
2018-05-14 22:22:00	359043379931766106	1.00000	12.35307	9.25556	12.92361	15.42733	11.03022	60.95594	43.03807	1.84511	38.01592	33.78610
