ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.system	p.android.externalstorage	p.android.chrome	p.android.settings	p.android.gm	p.inputmethod.latin	p.android.vending	p.process.gapps	p.notifier	p.katana	p.google	p.android.defcontainer	p.simulator	p.android.gms	p.dogalize	p.gms.persistent	p.browser.provider	p.olauncher
2018-05-13 01:00:00	3590433799317661396	1.00000	11.14808	19.04526	16.61299	18.33142	11.19228	13.04778	14.84574	56.70692	1.36663	57.73245	35.00588	48.01362	0.40900	11.09499	42.44612	80.25922	57.77564	38.52256	34.46252	61.66431
2018-05-13 01:01:00	8630330696303482477	1.00000	10.16229	17.34870	15.11785	18.55376	8.79876	15.68359	14.74786	40.22758	0.25053	35.72807	36.84375	74.27563	31.16709	75.87244	18.07756	56.60530	35.18615	30.97620	12.68489	56.70177
2018-05-13 01:02:00	359043379931766130	1.00000	9.60522	12.45872	16.11345	16.92243	12.65522	12.40793	17.62567	23.81051	0.00190	32.15010	58.46818	69.41867	29.05268	42.61813	66.88788	99.70507	13.48538	59.96549	54.34134	76.45338
2018-05-13 01:03:00	8630330696303482014	1.00000	8.04579	11.47015	11.61908	13.91812	15.85184	15.32281	10.01545	36.47627	0.00071	31.19824	55.22449	53.28504	73.81619	65.14885	4.64266	89.52103	22.43848	20.10507	65.19579	88.20935
2018-05-13 01:04:00	359043379931766189	1.00000	9.10449	13.71122	15.54925	12.03334	10.66030	15.24475	15.09659	61.73546	0.00661	49.71531	47.08016	46.90052	6.94876	55.87009	54.64569	73.37553	14.91346	65.03579	10.99752	43.62793
2018-05-13 01:05:00	863033069630348313	1.00000	9.32760	8.26720	9.63445	11.70426	13.18366	12.77835	15.27222	45.36023	0.00004	68.91530	30.90296	95.58835	11.57768	37.72031	9.83736	84.43361	0.47453	6.03685	47.54750	22.30147
2018-05-13 01:06:00	8630330696303482139	0.00000	12.88417	8.93601	13.30607	11.32986	11.05722	17.88738	12.60576	58.98454	0.00006	51.15248	44.29184	96.49119	2.31250	70.75205	55.59811	98.50508	0.93926	27.54782	84.71086	83.03162
2018-05-13 01:07:00	8630330696303481800	1.00000	11.44960	11.18337	16.44464	17.05858	17.05585	15.48033	9.01035	55.90416	0.00053	75.57802	35.03074	70.73269	52.04605	20.52865	40.49220	4.31163	16.57244	41.85481	50.15708	17.47688
2018-05-13 01:08:00	8630330696303482295	1.00000	12.80372	8.56291	16.96690	13.68446	14.13685	14.47539	8.77588	42.59083	0.00005	38.75864	45.20914	26.95881	61.93643	71.64654	85.38242	49.78533	37.98503	90.32310	39.01098	5.83207
2018-05-13 01:09:00	359043379931766478	1.00000	7.10698	15.27782	14.30404	14.05939	11.17086	14.27641	16.15472	59.64270	0.03159	33.00434	41.19653	69.58213	15.93354	26.63378	77.62127	71.59231	79.05259	62.64997	85.26094	10.32222
2018-05-13 01:10:00	863033069630348800	1.00000	10.65673	14.89671	14.15616	15.28619	12.95182	13.84149	11.27638	44.80038	0.02159	50.57901	45.35959	39.29688	63.94195	28.96930	54.78134	80.96044	58.75724	37.97259	21.81274	96.18948
2018-05-13 01:11:00	8630330696303481511	0.00000	10.75830	11.35657	10.04964	9.49899	11.68785	13.97674	15.55320	55.94679	0.00064	68.17950	71.51316	45.75314	42.70570	71.14116	6.06439	99.63527	79.83856	65.84862	65.15015	36.83549
2018-05-13 01:12:00	359043379931766692	1.00000	12.13583	9.69915	14.73030	13.27592	14.83857	12.65129	12.67004	65.91482	0.00013	34.58838	35.37226	10.57834	39.06704	75.58679	87.31768	88.08975	92.95663	5.05802	21.66141	72.45041
2018-05-13 01:13:00	3590433799317661164	1.00000	9.89618	14.90743	15.46609	14.30759	14.77050	13.40522	11.34373	67.67430	0.02182	60.97758	49.59789	7.83751	53.42877	13.53110	70.53266	46.75056	25.25758	37.48012	56.43767	87.95955
2018-05-13 01:14:00	8630330696303482113	1.00000	7.68127	15.91365	17.96247	14.46805	11.61139	13.29676	14.22637	78.60223	0.05966	40.25527	40.21070	39.62919	20.28172	76.04120	60.69863	82.18548	65.50721	50.31063	73.17503	7.24199
2018-05-13 01:15:00	8630330696303482352	0.00000	12.69593	11.97546	11.66936	10.61788	10.10183	15.55138	13.30913	57.16665	0.00117	25.11521	64.81480	96.39739	30.14643	73.77918	3.03232	42.82297	36.09893	81.66201	99.75801	63.05818
2018-05-13 01:16:00	3590433799317661180	0.00000	12.00058	11.34028	12.05516	11.57841	10.32577	17.28007	12.57698	37.49750	0.00062	45.56633	25.78080	25.96111	52.55877	33.33802	63.21311	51.22459	94.60827	19.36872	64.82808	61.07594
2018-05-13 01:17:00	3590433799317662048	1.00000	11.72765	18.06197	16.18768	18.53439	12.97748	12.61641	15.79237	77.26948	0.51123	50.70570	38.54249	18.88527	38.31307	20.92237	26.94616	96.29775	59.62651	40.10333	56.38740	79.64495
2018-05-13 01:18:00	359043379931766262	0.00000	10.89741	12.41512	15.20245	14.68885	12.37815	14.18128	9.49839	38.34560	0.00181	55.54266	47.99048	26.86090	42.63369	49.21280	82.43752	19.72440	26.63931	10.77372	89.64748	40.36013
2018-05-13 01:19:00	863033069630348032	1.00000	10.06239	11.19774	11.40817	14.10314	11.62989	12.72787	14.63558	44.63420	0.00054	70.61449	44.58558	41.61569	81.40649	18.38352	93.18340	98.57916	62.85106	99.32585	5.04052	79.33818
2018-05-13 01:20:00	863033069630348404	0.00000	13.89254	8.77700	14.77707	11.00262	13.66872	10.60444	14.64094	65.75670	0.00006	53.72927	35.77108	91.73593	61.09619	15.83857	24.97370	94.64567	98.78182	43.51288	41.71645	81.24088
2018-05-13 01:21:00	863033069630348198	1.00000	10.31380	15.91084	13.37758	13.28485	10.25806	12.95833	13.93539	43.13664	0.05949	54.27631	23.11934	74.88190	86.06540	94.13331	96.13262	76.52139	76.32787	52.21792	71.79606	25.73752
2018-05-13 01:22:00	8630330696303481370	1.00000	15.29819	13.90513	13.61423	16.80417	8.25579	13.68866	11.76537	53.80370	0.00801	33.84411	36.57842	56.63166	23.79231	99.69026	34.25325	27.56827	38.27017	7.62665	92.30223	92.88688
2018-05-13 01:23:00	359043379931766825	1.00000	13.88753	8.75256	13.47326	12.11761	11.63703	10.34977	16.47806	57.34166	0.00006	64.03090	41.00115	97.44278	46.96077	28.40694	57.84957	27.64070	99.29073	28.64625	61.29605	12.81272
2018-05-13 01:24:00	8630330696303481032	1.00000	9.91708	10.26564	13.40212	14.54915	9.58526	15.94772	15.11623	42.74883	0.00022	40.19785	49.15603	47.00096	65.42629	61.58973	42.59801	44.75198	63.66628	60.11135	77.30302	80.46810
2018-05-13 01:25:00	3590433799317661313	1.00000	10.26818	9.60747	14.39859	11.78602	13.44648	14.50678	9.61451	20.16079	0.00012	40.10158	51.72404	52.57575	80.79171	35.12344	31.05373	6.81563	2.26346	99.00874	11.70831	53.29567
2018-05-13 01:26:00	863033069630348172	0.00000	9.79453	11.65840	10.33171	11.27395	9.16260	14.61263	12.98210	54.45914	0.00086	33.38991	28.95914	70.45707	60.32426	3.51096	62.29522	0.22436	34.99253	58.21552	47.15306	20.14743
2018-05-13 01:27:00	8630330696303482436	0.00000	13.01546	9.15398	9.97178	12.82850	11.13095	14.20271	14.28437	57.20264	0.00007	36.05556	39.69667	45.34437	32.64397	42.18985	52.94171	65.02530	82.92816	80.40604	15.65609	47.47629
2018-05-13 01:28:00	359043379931766064	1.00000	11.52385	13.04073	14.44415	12.44509	13.42747	12.71677	11.71666	74.64086	0.00339	31.37435	61.16472	13.16724	23.24906	44.70665	52.55356	87.46837	86.96728	69.96756	65.64642	39.42299
2018-05-13 01:29:00	8630330696303481008	0.00000	10.32059	12.60206	9.47655	10.12853	9.20755	13.85526	13.14261	82.26338	0.00218	33.16642	46.98949	16.67300	97.67401	87.88097	87.15207	67.71011	25.26500	94.21830	46.65351	4.04745
2018-05-13 01:30:00	3590433799317662030	1.00000	9.23490	15.80434	14.04478	11.42109	12.29270	14.08509	11.35981	61.39394	0.05348	63.44400	65.60107	87.90721	13.86600	52.87823	61.60752	40.45730	50.14908	86.00630	53.20936	10.50853
2018-05-13 01:31:00	3590433799317661594	1.00000	8.77885	13.57996	14.17189	15.16758	13.76041	15.30249	9.49637	63.99558	0.00580	42.53726	32.07869	1.18469	20.63660	27.12109	90.10869	28.66930	33.40138	99.48431	40.40440	43.74294
2018-05-13 01:32:00	3590433799317661511	1.00000	10.68950	13.98598	17.05006	17.08052	5.96565	15.82617	14.54750	37.48476	0.00869	43.35082	63.70724	51.53245	29.23746	74.96776	26.09513	23.49086	22.94730	2.47882	3.53441	88.03017
2018-05-13 01:33:00	359043379931766056	0.00000	8.21234	9.68340	10.68778	11.84523	11.80598	13.55791	15.98678	55.54393	0.00012	32.10809	57.51167	72.93163	70.83295	53.73543	94.94989	28.40643	69.47156	41.21524	50.08284	60.64788
2018-05-13 01:34:00	359043379931766601	0.00000	17.71140	9.71030	13.14303	9.46235	10.40264	14.54946	14.92500	71.62156	0.00012	21.10349	60.62869	56.90796	6.75933	77.38912	22.53003	56.95290	61.83500	29.92074	85.51595	39.57197
2018-05-13 01:35:00	3590433799317661412	0.00000	10.66087	12.61916	11.05389	9.64623	8.97491	14.68083	13.82549	28.50564	0.00221	60.75290	54.78479	43.37816	98.31781	68.95689	95.63930	65.94867	34.05128	91.66623	47.12299	97.98629
2018-05-13 01:36:00	3590433799317661941	0.00000	10.88946	11.95419	11.32656	8.76634	10.38510	14.04783	13.69325	44.08405	0.00115	52.32902	55.29570	47.51502	92.18022	67.55046	29.64469	97.37635	3.35966	99.22288	49.18237	71.47651
2018-05-13 01:37:00	3590433799317661396	0.00000	12.73330	8.26492	13.23811	9.16077	11.19655	14.16163	14.27417	52.51967	0.00004	53.24077	50.66937	63.31343	46.92191	51.71876	34.54119	27.56244	72.59858	99.03436	23.82101	16.86875
2018-05-13 01:38:00	863033069630348917	1.00000	10.47453	10.00222	12.09440	11.95363	10.62455	14.05218	15.07365	56.52572	0.00017	43.92783	60.97578	49.08559	31.19359	92.19515	14.84971	71.71035	12.06105	46.87329	36.93216	76.10098
2018-05-13 01:39:00	863033069630348842	1.00000	8.98233	11.16115	13.12470	14.53887	13.48497	15.11861	10.50737	52.01506	0.00052	39.82443	66.51500	63.40286	79.95661	34.78343	22.87854	90.42093	0.43070	37.46028	95.13718	44.49243
2018-05-13 01:40:00	863033069630348214	0.00000	10.67482	12.01397	8.28632	11.57680	10.28388	12.65889	14.18322	70.76698	0.00122	43.09309	29.46269	26.89346	49.88210	71.38995	74.16281	9.57477	28.40520	76.36497	73.11460	69.36789
2018-05-13 01:41:00	8630330696303482469	1.00000	13.09880	8.76528	17.57971	13.82162	18.27344	12.72451	10.52807	35.56737	0.00005	45.09440	41.01633	79.73803	86.67832	59.40891	22.25289	95.80443	32.03215	88.13674	12.57213	60.66112
2018-05-13 01:42:00	863033069630348875	1.00000	12.71897	15.91466	15.77361	18.19565	5.66029	16.39110	12.48100	63.28685	0.05972	49.04206	58.51827	1.29323	66.24062	34.18756	79.69400	22.81509	77.40075	53.99167	99.01290	50.37887
2018-05-13 01:43:00	8630330696303481073	1.00000	10.82537	19.16269	13.64809	15.39689	13.72205	11.23192	14.64020	51.67335	1.53692	38.29332	67.15618	44.03277	94.20292	55.98443	78.71973	45.37467	41.82070	98.57235	12.55339	41.00328
2018-05-13 01:44:00	8630330696303482386	1.00000	14.14629	14.83129	11.12963	11.43327	8.63792	13.54254	12.58593	63.99573	0.02022	43.26036	61.56318	70.13511	33.74320	96.49618	81.89313	66.83646	60.37009	2.72117	38.41558	27.35271
2018-05-13 01:45:00	8630330696303482022	0.00000	12.07848	15.65427	11.59863	15.49165	8.50929	14.81309	13.94951	52.42479	0.04603	39.29981	54.72665	61.62387	57.41485	41.02780	65.58671	81.67196	55.58590	98.89906	14.43132	27.29807
2018-05-13 01:46:00	359043379931766387	1.00000	10.14185	10.08772	11.90070	13.94158	13.87600	13.64075	10.72015	59.62968	0.00019	38.11156	54.58028	33.93790	20.99654	95.65321	61.92379	80.70087	56.69265	62.47832	64.06867	1.01859
2018-05-13 01:47:00	3590433799317661354	1.00000	11.66625	15.09164	13.34465	10.59238	9.77486	12.74352	11.76785	52.50557	0.02623	38.35229	55.12526	53.23494	96.57384	92.56186	83.52014	12.72604	26.53495	27.97763	88.81137	29.53109
2018-05-13 01:48:00	3590433799317661313	0.00000	12.14036	13.00003	8.68640	10.09690	9.67870	12.89043	13.20344	59.90524	0.00325	44.91928	35.54293	52.54770	23.12347	89.45788	86.14306	25.83001	6.27288	35.73550	46.24427	41.48117
2018-05-13 01:49:00	863033069630348040	0.00000	10.71431	7.05280	11.08849	7.78983	11.17622	9.49235	16.35696	31.49176	0.00002	68.23718	11.29852	61.97213	87.99739	87.05801	96.02413	65.48467	44.45939	70.39889	55.21457	58.99391
2018-05-13 01:50:00	863033069630348388	1.00000	10.39200	13.52155	14.53182	15.74476	10.09229	14.66905	15.50194	40.81758	0.00547	43.41692	51.04032	40.14736	71.26664	89.98623	0.61889	46.29475	17.98520	72.49976	90.66468	37.46123
2018-05-13 01:51:00	359043379931766650	1.00000	9.11811	13.26190	13.27014	16.38214	13.69112	14.72033	10.53517	74.28436	0.00422	49.96408	57.12521	84.54208	3.45540	67.54709	13.88158	30.90000	80.01162	33.86801	25.83633	44.05169
2018-05-13 01:52:00	3590433799317661834	0.00000	10.46457	11.55486	11.08454	7.25933	11.29819	8.96270	16.16847	59.74262	0.00077	43.86452	50.09907	62.58123	49.88877	29.81935	15.80259	72.22211	69.72867	56.75599	15.29624	39.63254
2018-05-13 01:53:00	863033069630348719	1.00000	9.37458	12.36297	13.67015	15.30824	13.85601	14.95478	9.62864	36.69543	0.00172	50.81824	69.04181	12.83330	35.90094	30.52052	41.41230	54.78413	2.69413	87.28806	78.05001	47.20312
2018-05-13 01:54:00	8630330696303481180	1.00000	9.34191	14.52135	17.08493	15.70641	10.82665	14.83691	16.79321	67.07930	0.01483	23.66474	58.58859	64.57186	17.20341	69.65821	86.76010	7.85655	97.02526	61.23458	10.98800	57.06254
2018-05-13 01:55:00	3590433799317661644	0.00000	9.85592	11.17075	8.65461	8.98835	10.71150	13.34461	14.23375	51.15170	0.00052	34.63338	47.13068	54.92475	62.99364	34.20606	84.70157	81.65381	3.69663	67.22636	54.05043	97.24601
2018-05-13 01:56:00	863033069630348693	0.00000	15.62023	8.35462	10.58870	11.62840	14.11399	6.33157	11.85988	27.02589	0.00004	81.38621	45.79199	5.36959	0.59247	38.89537	46.27471	91.19772	20.49996	16.00809	43.00208	21.25570
2018-05-13 01:57:00	3590433799317661586	0.00000	14.22335	11.45759	15.24566	13.96186	10.70813	15.60182	16.68520	36.78199	0.00070	52.55038	31.72068	38.11936	38.45297	81.11049	44.03310	84.86548	30.83013	76.14192	66.02520	78.25718
2018-05-13 01:58:00	3590433799317662238	1.00000	11.64334	12.52915	15.75377	16.16048	12.20399	14.46831	14.99508	67.19888	0.00203	30.75404	45.42161	49.83036	48.68375	50.44503	16.96726	45.78634	0.30885	7.43210	57.70087	79.82808
2018-05-13 01:59:00	863033069630348099	0.00000	10.36500	10.06335	11.12728	10.36669	12.38703	16.55965	14.13039	80.97099	0.00018	51.24841	52.29377	24.16886	16.84641	57.12066	73.67553	29.88215	40.63920	19.03927	6.93945	57.00560
2018-05-13 02:00:00	359043379931766007	0.00000	17.12852	11.13133	16.73720	7.27801	10.96369	15.85356	15.51115	64.21650	0.00051	54.31499	62.10036	51.79808	17.32904	14.87606	28.68265	84.52776	58.43405	41.60397	96.23677	34.18465
2018-05-13 02:01:00	3590433799317662402	0.00000	10.76764	10.50383	10.59848	12.48771	10.83239	14.40731	15.04564	59.13049	0.00027	40.57704	46.44199	73.27892	36.41555	0.72196	26.15870	24.85697	54.26156	20.54271	59.30843	7.47204
2018-05-13 02:02:00	8630330696303482162	0.00000	13.60836	9.23863	13.07726	10.02419	11.15758	14.06081	14.97755	50.05054	0.00008	47.56217	38.29585	42.74358	31.14698	33.71767	20.09642	39.83465	30.70143	94.60243	50.16942	33.16504
2018-05-13 02:03:00	8630330696303482089	0.00000	11.19339	11.63595	12.00227	11.87105	10.54595	18.24359	13.63580	74.68374	0.00084	40.92764	41.36191	94.39238	76.68985	66.59402	58.62325	72.14162	11.43306	8.38390	8.22625	58.14854
2018-05-13 02:04:00	3590433799317661768	0.00000	12.37962	8.87042	14.15494	15.17368	10.89517	17.09991	15.70764	49.53951	0.00006	45.74162	56.86654	8.69926	20.56982	46.90993	41.33008	28.32243	55.29056	63.70274	16.31839	28.09591
2018-05-13 02:05:00	359043379931766502	0.00000	12.35258	15.57064	12.29690	11.09086	9.83324	12.86550	13.50040	61.13127	0.04234	48.89159	58.43087	67.33975	90.68881	63.17334	91.05961	91.09782	90.98671	2.70464	15.24578	45.62994
2018-05-13 02:06:00	359043379931766460	1.00000	12.63757	9.18029	15.15806	12.53533	15.18035	13.27133	12.43833	50.10389	0.00008	39.78947	53.79466	53.38470	10.97869	57.82926	87.55230	79.91973	31.27940	93.68933	59.00690	38.35006
2018-05-13 02:07:00	359043379931766577	0.00000	15.68027	11.07993	16.67317	9.40405	11.63625	16.43113	15.04469	57.83334	0.00049	47.48336	39.36280	17.66555	47.31882	68.58699	11.24067	18.31837	99.99791	80.27083	35.73989	20.50202
2018-05-13 02:08:00	8630330696303481495	0.00000	11.26668	8.68066	7.56971	13.56415	9.17032	12.98726	12.93779	59.51763	0.00005	58.89451	37.41207	50.43794	34.56435	25.60367	43.69769	27.67927	62.65440	75.40375	6.08272	69.87028
2018-05-13 02:09:00	8630330696303482386	1.00000	12.26564	16.01129	10.22318	11.79387	10.64871	14.14037	10.54532	29.37735	0.06577	58.61761	47.55824	43.05410	41.70369	50.77003	95.96251	9.87905	99.33969	29.42609	9.59223	74.31320
2018-05-13 02:10:00	863033069630348461	1.00000	15.44395	14.31476	15.05079	13.68513	5.31660	15.75660	8.64027	57.71423	0.01206	46.75707	29.66614	39.93709	91.61343	1.84094	95.29753	87.71085	57.52730	96.66585	9.87004	6.17573
2018-05-13 02:11:00	8630330696303482089	1.00000	11.00198	7.87065	13.27204	14.47721	12.13972	14.68058	10.77070	38.45004	0.00002	43.79133	50.82588	31.00869	87.41135	42.04275	82.22442	52.28662	70.88643	46.72218	57.27986	57.44576
2018-05-13 02:12:00	3590433799317661313	1.00000	9.30702	17.08829	13.31821	15.36457	9.50362	14.13320	16.13334	62.85324	0.19310	65.57127	57.65462	67.85908	40.10462	20.58900	83.92308	17.73648	95.24648	97.41702	43.09626	62.74403
2018-05-13 02:13:00	359043379931766262	1.00000	9.56859	16.89916	15.84201	12.85224	12.12460	9.29068	14.06583	33.98035	0.15982	42.17887	82.03665	30.46992	88.68870	19.36173	69.06863	95.62957	12.54741	13.40600	45.39436	38.21706
2018-05-13 02:14:00	3590433799317661016	1.00000	13.76811	9.51904	13.54039	8.73012	9.80672	14.91239	15.45832	41.40646	0.00011	68.96990	59.95186	51.57289	19.94936	54.82941	45.02922	41.38308	77.74972	13.01449	81.15585	74.68997
2018-05-13 02:15:00	8630330696303481545	1.00000	8.26025	15.22032	13.40540	17.38447	15.36437	13.96131	17.22371	78.15340	0.02983	61.97532	22.09469	19.98225	38.98646	18.57617	36.90559	69.06696	69.59733	70.91594	73.12851	79.06411
2018-05-13 02:16:00	359043379931766387	1.00000	9.72580	14.74417	13.08511	14.75522	14.49968	13.25444	9.10423	65.97219	0.01853	45.15965	60.76994	33.07919	58.08290	39.10056	78.81088	32.36114	21.02659	68.85299	29.76576	55.83641
2018-05-13 02:17:00	863033069630348636	0.00000	12.15638	9.48100	10.18523	10.50405	9.90008	11.89351	15.32242	56.47983	0.00011	56.56977	56.59726	19.60389	30.66954	73.83282	61.33778	21.57325	5.07016	32.97999	92.67806	57.18589
2018-05-13 02:18:00	359043379931766163	0.00000	11.26981	12.76784	13.62011	9.50601	9.74015	14.48287	15.87379	50.13800	0.00258	41.81400	87.29450	5.01431	0.77231	56.60830	15.94385	98.04840	50.06192	98.41732	91.59620	27.46955
2018-05-13 02:19:00	863033069630348701	1.00000	8.54878	11.20084	15.32373	18.49811	16.54115	16.90260	7.03158	25.94036	0.00055	47.08735	41.24482	96.82940	44.57480	57.38448	44.88378	28.29520	26.01650	11.99313	73.25802	88.79733
2018-05-13 02:20:00	8630330696303481792	0.00000	10.41470	11.57177	12.48833	9.76078	9.92657	16.51248	14.06411	58.10454	0.00079	52.43595	20.43357	55.08998	30.75992	42.05303	47.04673	62.30701	88.69144	36.47370	62.28780	49.70859
2018-05-13 02:21:00	863033069630348891	0.00000	11.89036	9.14196	11.71871	12.97566	10.49322	16.90376	12.47790	65.24160	0.00008	41.74607	38.34768	46.75230	31.39649	1.01319	38.51759	83.50382	85.16885	31.88334	87.48584	93.71803
2018-05-13 02:22:00	863033069630348511	1.00000	10.07422	17.22143	16.92608	12.05150	12.61977	12.28759	12.21852	52.08619	0.22059	67.95022	49.90659	20.46082	12.55950	97.63725	76.58895	52.98247	50.11394	41.84824	19.79645	1.26449
2018-05-13 02:23:00	8630330696303481446	1.00000	7.99304	11.03194	11.60307	13.53720	10.43301	17.27150	14.75344	64.80145	0.00046	31.86283	63.17999	27.10770	46.12003	48.14622	17.30212	34.54604	10.43991	3.53671	91.69712	82.79731
2018-05-13 02:24:00	3590433799317662337	0.00000	13.85279	9.60045	13.43524	9.88934	11.29502	15.09856	15.23491	61.58984	0.00011	50.08064	44.31151	12.13219	0.64582	26.14126	78.79632	85.96339	14.32878	52.05812	62.49641	72.12681
2018-05-13 02:25:00	863033069630348891	1.00000	11.88396	10.76540	15.09925	14.41502	18.60872	14.73506	10.75906	47.97359	0.00035	16.02602	46.87173	47.79672	85.90457	25.57673	38.71344	61.96349	49.16455	86.62443	48.18401	10.09535
2018-05-13 02:26:00	8630330696303481883	0.00000	11.97611	15.54107	11.57773	8.30234	9.20977	13.06342	13.97305	57.33452	0.04111	61.56359	56.05236	17.35022	75.40522	67.53903	47.59215	7.89846	32.60624	6.12233	65.74315	79.82718
2018-05-13 02:27:00	8630330696303482402	1.00000	12.75176	9.98135	12.15722	13.02902	11.86924	13.58430	17.25164	36.32547	0.00017	54.09691	58.15051	71.81505	2.31038	58.82495	60.80588	70.20626	70.06197	90.61164	31.06077	57.63124
2018-05-13 02:28:00	3590433799317661883	0.00000	10.89503	13.56798	13.99977	12.50944	14.08985	13.15088	14.46021	54.30568	0.00573	53.98930	56.68406	54.58565	73.64833	16.53365	16.87853	3.65476	99.26993	25.77754	79.97331	30.64326
2018-05-13 02:29:00	359043379931766700	1.00000	10.48560	12.66286	14.21787	13.72773	14.66079	15.34299	10.87276	52.74542	0.00232	41.68831	44.43768	62.97211	77.86551	52.01421	64.61035	29.99777	79.15213	48.68339	15.97869	9.20560
2018-05-13 02:30:00	3590433799317661958	0.00000	9.21130	8.79779	11.80454	10.15203	12.38636	13.68971	15.27796	43.96624	0.00006	33.81858	26.31646	93.83582	74.05898	5.17731	23.80386	26.70228	7.33969	46.05930	4.89951	32.90023
2018-05-13 02:31:00	3590433799317661982	0.00000	14.91626	12.95158	11.06748	7.61732	5.05621	18.01237	12.21867	50.53017	0.00309	36.93843	39.82218	33.39128	61.49076	48.39121	64.72654	22.40942	19.37621	87.54282	77.15309	46.91966
2018-05-13 02:32:00	8630330696303482113	1.00000	10.28913	10.67852	16.14458	11.60946	12.91971	14.11388	10.89295	40.50915	0.00033	61.57043	55.50442	35.75011	74.47418	30.46844	93.82526	39.21933	19.57684	29.78008	5.78325	78.02576
2018-05-13 02:33:00	863033069630348271	1.00000	8.78368	11.43630	13.45732	14.60542	15.34481	15.27227	10.02068	49.69228	0.00069	71.74181	32.71846	20.83333	16.26523	76.27787	80.30896	67.17652	67.03915	85.13602	7.42779	5.12905
2018-05-13 02:34:00	359043379931766056	1.00000	9.23958	9.43501	16.30621	16.28492	15.18298	17.18433	6.38405	49.84794	0.00010	53.00426	36.73204	49.25264	88.80428	17.77119	97.00300	11.40687	1.46969	6.04111	90.94866	19.13732
2018-05-13 02:35:00	3590433799317662329	1.00000	9.98836	15.19398	11.22045	15.53681	10.09051	14.82708	14.64817	47.26922	0.02905	62.35700	33.37850	13.92663	39.30102	6.05736	9.88311	29.05980	95.03895	38.73435	73.15641	40.23248
2018-05-13 02:36:00	3590433799317661800	0.00000	9.20844	11.05728	10.85869	6.17509	12.10603	13.42846	14.58441	57.80951	0.00047	29.76054	52.77126	24.15494	91.74914	34.26712	75.70314	10.23680	8.50893	10.16025	53.93408	84.87965
2018-05-13 02:37:00	863033069630348453	1.00000	8.80981	8.40208	11.55076	17.65305	10.97047	16.94860	17.83331	41.77103	0.00004	44.76773	59.26863	71.55336	51.04028	8.93159	13.71758	48.73875	66.97213	82.95471	17.85351	38.85595
2018-05-13 02:38:00	359043379931766940	1.00000	9.77373	18.17010	17.41937	14.62683	9.60767	16.25992	11.96499	60.34184	0.56961	39.38894	59.89873	58.55439	8.56553	60.27288	25.53018	89.45678	21.09969	19.69313	99.06782	62.53271
2018-05-13 02:39:00	863033069630348727	1.00000	11.58345	7.90404	15.58431	12.88760	12.64913	15.51258	10.11836	58.48702	0.00003	56.63139	35.61703	93.79293	4.18881	19.56735	10.40679	16.89596	64.17035	65.80565	7.61348	26.73698
2018-05-13 02:40:00	8630330696303482154	1.00000	12.23613	10.07843	14.02106	16.82209	17.16290	15.50743	12.46156	37.92138	0.00018	34.25938	54.03540	77.01874	95.66660	76.18644	38.97913	53.73917	79.75315	43.34747	68.94179	13.19646
2018-05-13 02:41:00	3590433799317661032	0.00000	16.25483	6.58760	14.29661	6.85184	17.25717	11.79031	14.55021	69.45363	0.00002	44.41654	55.84877	95.13782	37.29397	58.26898	69.78178	95.84674	44.57552	56.63507	20.97454	32.09268
2018-05-13 02:42:00	3590433799317662204	0.00000	16.01122	8.68603	14.97859	7.56348	14.08343	13.24979	14.22381	60.81001	0.00005	45.28629	36.24738	99.81638	69.11032	82.78153	13.83414	59.84259	20.95245	41.47193	77.40463	77.42195
2018-05-13 02:43:00	8630330696303481578	0.00000	12.57463	10.51470	13.30290	13.15230	10.64187	14.86952	12.51241	58.48579	0.00027	28.86634	55.73026	16.54678	21.68345	49.48124	98.41561	0.25446	5.90361	59.84065	87.21153	39.90580
2018-05-13 02:44:00	359043379931766841	0.00000	12.81750	12.74906	14.05232	11.16071	10.09812	12.85770	10.70290	68.31227	0.00252	48.03948	52.55544	69.82341	78.48340	88.75300	75.28854	32.88191	86.19151	22.39337	64.54509	52.27218
2018-05-13 02:45:00	359043379931766759	0.00000	17.57432	12.92120	17.46252	10.09529	11.72323	16.69029	17.18789	53.76775	0.00300	43.07302	35.84436	98.95705	74.30687	95.77392	31.15199	67.23024	11.33845	58.13435	86.01965	51.35997
2018-05-13 02:46:00	863033069630348701	1.00000	12.98922	7.06204	15.04350	16.77358	17.03598	14.89124	9.98486	40.55380	0.00002	25.20305	46.10784	8.10915	32.62392	61.58291	24.42506	47.44667	91.14686	64.68066	56.50150	63.39432
2018-05-13 02:47:00	3590433799317661081	1.00000	10.15746	10.75072	14.56704	14.46989	11.79609	15.16001	11.17256	34.46407	0.00036	70.17184	59.32144	35.69942	20.37161	19.53293	83.29237	36.02178	96.36895	20.86316	17.75374	34.08013
2018-05-13 02:48:00	863033069630348354	0.00000	10.08313	11.25660	9.91845	10.58030	10.64552	14.26828	15.17698	36.87165	0.00058	44.38883	31.99000	89.16067	33.90017	21.98966	34.20822	79.72231	87.36129	21.56358	65.21199	20.44533
2018-05-13 02:49:00	3590433799317661107	1.00000	10.84786	14.13114	16.79012	13.73995	10.29367	13.06213	10.92176	61.29656	0.01005	36.40163	42.94803	87.74081	1.51843	21.30267	40.93240	83.47272	40.22011	88.59415	63.39563	24.86515
